Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
PWY-6124	inosine-5'-phosphate biosynthesis II	AICARTRANSFORM-RXN	EC-2.1.2.3	G2Z-9193-MONOMER	AICAR transformylase	G2Z-9193	Manes.08G044300
PWY-6124	inosine-5'-phosphate biosynthesis II	AICARSYN-RXN	EC-4.3.2.2	G2Z-9069-MONOMER	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	G2Z-9069	Manes.07G124700
PWY-6124	inosine-5'-phosphate biosynthesis II	AICARSYN-RXN	EC-4.3.2.2	G2Z-9791-MONOMER	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	G2Z-9791	Manes.10G018200
PWY-6124	inosine-5'-phosphate biosynthesis II	SAICARSYN-RXN	EC-6.3.2.6	G2Z-7167-MONOMER	phosphoribosylaminoimidazole-succinocarboxamide synthase	G2Z-7167	Manes.02G148000
PWY-6124	inosine-5'-phosphate biosynthesis II	SAICARSYN-RXN	EC-6.3.2.6	G2Z-12335-MONOMER	phosphoribosylaminoimidazole-succinocarboxamide synthase	G2Z-12335	Manes.18G062300
PWY-6124	inosine-5'-phosphate biosynthesis II	AIRCARBOXY-RXN	EC-4.1.1.21	G2Z-11532-MONOMER	phosphoribosylaminoimidazole carboxylase	G2Z-11532	Manes.15G108700
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-7205-MONOMER	ent-kaurene synthase	G2Z-7205	Manes.02G170100
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-8739-MONOMER	ent-kaurene synthase	G2Z-8739	Manes.06G141200
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-8895-MONOMER	ent-kaurene synthase	G2Z-8895	Manes.07G034200
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-9034-MONOMER	ent-kaurene synthase	G2Z-9034	Manes.07G100000
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-9035-MONOMER	ent-kaurene synthase	G2Z-9035	Manes.07G100100
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-10165-MONOMER	ent-kaurene synthase	G2Z-10165	Manes.11G065700
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-10167-MONOMER	ent-kaurene synthase	G2Z-10167	Manes.11G066000
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-10530-MONOMER	ent-kaurene synthase	G2Z-10530	Manes.12G096800
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-10651-MONOMER	ent-kaurene synthase	G2Z-10651	Manes.12G157700
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-10810-MONOMER	ent-kaurene synthase	G2Z-10810	Manes.13G085900
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-11023-MONOMER	ent-kaurene synthase	G2Z-11023	Manes.14G031200
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-11694-MONOMER	ent-kaurene synthase	G2Z-11694	Manes.16G000900
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-11781-MONOMER	ent-kaurene synthase	G2Z-11781	Manes.16G047800
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-11823-MONOMER	ent-kaurene synthase	G2Z-11823	Manes.16G065600
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-11824-MONOMER	ent-kaurene synthase	G2Z-11824	Manes.16G065800
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-12384-MONOMER	ent-kaurene synthase	G2Z-12384	Manes.18G084300
PWY-5032	<i>ent</i>-kaurene biosynthesis I	4.2.3.19-RXN	EC-4.2.3.19	G2Z-12575-MONOMER	ent-kaurene synthase	G2Z-12575	Manes.S051300
PWY-5032	<i>ent</i>-kaurene biosynthesis I	5.5.1.13-RXN	EC-5.5.1.13	G2Z-6730-MONOMER	<i>ent</i>-copalyl diphosphate synthase	G2Z-6730	Manes.01G207300
PWY-5032	<i>ent</i>-kaurene biosynthesis I	5.5.1.13-RXN	EC-5.5.1.13	G2Z-8198-MONOMER	<i>ent</i>-copalyl diphosphate synthase	G2Z-8198	Manes.05G077200
GLNSYN-PWY	L-glutamine biosynthesis I	GLUTAMINESYN-RXN	EC-6.3.1.2	G2Z-6576-MONOMER	glutamine synthetase	G2Z-6576	Manes.01G119500
GLNSYN-PWY	L-glutamine biosynthesis I	GLUTAMINESYN-RXN	EC-6.3.1.2	G2Z-7014-MONOMER	glutamine synthetase	G2Z-7014	Manes.02G077900
GLNSYN-PWY	L-glutamine biosynthesis I	GLUTAMINESYN-RXN	EC-6.3.1.2	G2Z-7690-MONOMER	glutamine synthetase	G2Z-7690	Manes.03G186600
GLNSYN-PWY	L-glutamine biosynthesis I	GLUTAMINESYN-RXN	EC-6.3.1.2	G2Z-7855-MONOMER	glutamine synthetase	G2Z-7855	Manes.04G061000
GLNSYN-PWY	L-glutamine biosynthesis I	GLUTAMINESYN-RXN	EC-6.3.1.2	G2Z-9127-MONOMER	glutamine synthetase	G2Z-9127	Manes.08G013600
GLNSYN-PWY	L-glutamine biosynthesis I	GLUTAMINESYN-RXN	EC-6.3.1.2	G2Z-9128-MONOMER	glutamine synthetase	G2Z-9128	Manes.08G013700
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-6740-MONOMER	indole-3-pyruvate monooxygenase	G2Z-6740	Manes.01G213800
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-7209-MONOMER	indole-3-pyruvate monooxygenase	G2Z-7209	Manes.02G172900
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-7351-MONOMER	indole-3-pyruvate monooxygenase	G2Z-7351	Manes.03G020600
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-8865-MONOMER	indole-3-pyruvate monooxygenase	G2Z-8865	Manes.07G022200
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-10422-MONOMER	indole-3-pyruvate monooxygenase	G2Z-10422	Manes.12G039800
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-10743-MONOMER	indole-3-pyruvate monooxygenase	G2Z-10743	Manes.13G041900
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-11406-MONOMER	indole-3-pyruvate monooxygenase	G2Z-11406	Manes.15G048000
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-11825-MONOMER	indole-3-pyruvate monooxygenase	G2Z-11825	Manes.16G066500
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-11826-MONOMER	indole-3-pyruvate monooxygenase	G2Z-11826	Manes.16G067400
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-11940-MONOMER	indole-3-pyruvate monooxygenase	G2Z-11940	Manes.16G116100
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-12184-MONOMER	indole-3-pyruvate monooxygenase	G2Z-12184	Manes.17G109800
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-12385-MONOMER	indole-3-pyruvate monooxygenase	G2Z-12385	Manes.18G085400
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-12529-MONOMER	indole-3-pyruvate monooxygenase	G2Z-12529	Manes.S024700
PWYDQC-4	indole-3-acetate biosynthesis I	RXNDQC-2	EC-1.14.13.168	G2Z-12634-MONOMER	indole-3-pyruvate monooxygenase	G2Z-12634	Manes.S080600
PWYDQC-4	indole-3-acetate biosynthesis I	RXN-10139	EC-2.6.1.99	G2Z-10388-MONOMER	tryptophan&mdash;pyruvate aminotransferase	G2Z-10388	Manes.12G024800
PWYDQC-4	indole-3-acetate biosynthesis I	RXN-10139	EC-2.6.1.99	G2Z-11093-MONOMER	tryptophan&mdash;pyruvate aminotransferase	G2Z-11093	Manes.14G062400
PWYDQC-4	indole-3-acetate biosynthesis I	RXN-10139	EC-2.6.1.99	G2Z-11309-MONOMER	tryptophan&mdash;pyruvate aminotransferase	G2Z-11309	Manes.14G170000
PWY-6619	adenine and adenosine salvage VI	ADENOSINE-KINASE-RXN	EC-2.7.1.20	G2Z-9031-MONOMER	adenosine kinase	G2Z-9031	Manes.07G098600
PWY-6619	adenine and adenosine salvage VI	ADENOSINE-KINASE-RXN	EC-2.7.1.20	G2Z-9842-MONOMER	adenosine kinase	G2Z-9842	Manes.10G047600
PWY-5269	cardiolipin biosynthesis II	RXN-8141	EC-2.7.8.41	G2Z-12038-MONOMER	cardiolipin synthase	G2Z-12038	Manes.17G037300
PWY-5269	cardiolipin biosynthesis II	PGPPHOSPHA-RXN	EC-3.1.3.27	G2Z-6506-MONOMER	phosphatidylglycerophosphatase	G2Z-6506	Manes.01G084600
PWY-5269	cardiolipin biosynthesis II	PGPPHOSPHA-RXN	EC-3.1.3.27	G2Z-6955-MONOMER	phosphatidylglycerophosphatase	G2Z-6955	Manes.02G042100
PWY-5269	cardiolipin biosynthesis II	PGPPHOSPHA-RXN	EC-3.1.3.27	G2Z-7031-MONOMER	phosphatidylglycerophosphatase	G2Z-7031	Manes.02G084000
PWY-5269	cardiolipin biosynthesis II	PGPPHOSPHA-RXN	EC-3.1.3.27	G2Z-8150-MONOMER	phosphatidylglycerophosphatase	G2Z-8150	Manes.05G053200
PWY-5269	cardiolipin biosynthesis II	PGPPHOSPHA-RXN	EC-3.1.3.27	G2Z-11916-MONOMER	phosphatidylglycerophosphatase	G2Z-11916	Manes.16G106900
PWY-5269	cardiolipin biosynthesis II	PHOSPHAGLYPSYN-RXN	EC-2.7.8.5	G2Z-9043-MONOMER	phosphatidylglycerophosphate synthase	G2Z-9043	Manes.07G105600
PWY-5269	cardiolipin biosynthesis II	PHOSPHAGLYPSYN-RXN	EC-2.7.8.5	G2Z-9834-MONOMER	phosphatidylglycerophosphate synthase	G2Z-9834	Manes.10G040100
PWY-63	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	UDP-ARABINOSE-4-EPIMERASE-RXN	EC-5.1.3.5	G2Z-6428-MONOMER	UDP-xylose 4-epimerase	G2Z-6428	Manes.01G047800
PWY-63	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	UDP-ARABINOSE-4-EPIMERASE-RXN	EC-5.1.3.5	G2Z-6460-MONOMER	UDP-xylose 4-epimerase	G2Z-6460	Manes.01G065100
PWY-63	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	UDP-ARABINOSE-4-EPIMERASE-RXN	EC-5.1.3.5	G2Z-6916-MONOMER	UDP-xylose 4-epimerase	G2Z-6916	Manes.02G025300
PWY-63	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	UDP-ARABINOSE-4-EPIMERASE-RXN	EC-5.1.3.5	G2Z-8558-MONOMER	UDP-xylose 4-epimerase	G2Z-8558	Manes.06G054100
PWY-63	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	UDP-ARABINOSE-4-EPIMERASE-RXN	EC-5.1.3.5	G2Z-11230-MONOMER	UDP-xylose 4-epimerase	G2Z-11230	Manes.14G126800
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-7035-MONOMER	callose synthase	G2Z-7035	Manes.02G084900
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-7510-MONOMER	callose synthase	G2Z-7510	Manes.03G090000
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-7511-MONOMER	callose synthase	G2Z-7511	Manes.03G090100
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-8674-MONOMER	callose synthase	G2Z-8674	Manes.06G114500
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-10029-MONOMER	callose synthase	G2Z-10029	Manes.10G151600
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-10030-MONOMER	callose synthase	G2Z-10030	Manes.10G151700
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-10645-MONOMER	callose synthase	G2Z-10645	Manes.12G155300
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-10946-MONOMER	callose synthase	G2Z-10946	Manes.13G146600
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-11509-MONOMER	callose synthase	G2Z-11509	Manes.15G100800
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-11516-MONOMER	callose synthase	G2Z-11516	Manes.15G103500
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-11517-MONOMER	callose synthase	G2Z-11517	Manes.15G103700
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-11746-MONOMER	callose synthase	G2Z-11746	Manes.16G027400
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-12050-MONOMER	callose synthase	G2Z-12050	Manes.17G045400
PWY-6773	1,3-&beta;-D-glucan biosynthesis	13-BETA-GLUCAN-SYNTHASE-RXN	EC-2.4.1.34	G2Z-12492-MONOMER	callose synthase	G2Z-12492	Manes.S000600
PWY-7185	UTP and CTP dephosphorylation I	RXN-12200	EC-3.6.1.5	G2Z-11303-MONOMER		G2Z-11303	Manes.14G167800
PWY-7185	UTP and CTP dephosphorylation I	RXN-12200	EC-3.6.1.5	G2Z-11096-MONOMER		G2Z-11096	Manes.14G063500
PWY-7185	UTP and CTP dephosphorylation I	RXN-12200	EC-3.6.1.5	G2Z-9678-MONOMER		G2Z-9678	Manes.09G144300
PWY-7185	UTP and CTP dephosphorylation I	RXN-12200	EC-3.6.1.5	G2Z-9383-MONOMER		G2Z-9383	Manes.08G147500
PWY-7185	UTP and CTP dephosphorylation I	RXN-12200	EC-3.6.1.5	G2Z-8483-MONOMER		G2Z-8483	Manes.06G009400
PWY-7185	UTP and CTP dephosphorylation I	RXN-12200	EC-3.6.1.5	G2Z-8239-MONOMER		G2Z-8239	Manes.05G102900
PWY-7185	UTP and CTP dephosphorylation I	RXN-12200	EC-3.6.1.5	G2Z-6700-MONOMER		G2Z-6700	Manes.01G185200
PWY-7185	UTP and CTP dephosphorylation I	RXN-12199	EC-3.6.1.5	G2Z-11303-MONOMER		G2Z-11303	Manes.14G167800
PWY-7185	UTP and CTP dephosphorylation I	RXN-12199	EC-3.6.1.5	G2Z-11096-MONOMER		G2Z-11096	Manes.14G063500
PWY-7185	UTP and CTP dephosphorylation I	RXN-12199	EC-3.6.1.5	G2Z-9678-MONOMER		G2Z-9678	Manes.09G144300
PWY-7185	UTP and CTP dephosphorylation I	RXN-12199	EC-3.6.1.5	G2Z-9383-MONOMER		G2Z-9383	Manes.08G147500
PWY-7185	UTP and CTP dephosphorylation I	RXN-12199	EC-3.6.1.5	G2Z-8483-MONOMER		G2Z-8483	Manes.06G009400
PWY-7185	UTP and CTP dephosphorylation I	RXN-12199	EC-3.6.1.5	G2Z-8239-MONOMER		G2Z-8239	Manes.05G102900
PWY-7185	UTP and CTP dephosphorylation I	RXN-12199	EC-3.6.1.5	G2Z-6700-MONOMER	UTP phosphohydrolase	G2Z-6700	Manes.01G185200
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-12269-MONOMER		G2Z-12269	Manes.18G026700
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-11371-MONOMER		G2Z-11371	Manes.15G028700
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-11367-MONOMER		G2Z-11367	Manes.15G027900
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-10088-MONOMER		G2Z-10088	Manes.11G024900
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-9874-MONOMER	CMP phosphatase	G2Z-9874	Manes.10G059200
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-9435-MONOMER		G2Z-9435	Manes.09G001200
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-8357-MONOMER		G2Z-8357	Manes.05G159400
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-8233-MONOMER		G2Z-8233	Manes.05G100300
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-7728-MONOMER		G2Z-7728	Manes.03G212300
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-7676-MONOMER		G2Z-7676	Manes.03G179300
PWY-7185	UTP and CTP dephosphorylation I	RXN-14026	EC-3.1.3.91	G2Z-7389-MONOMER		G2Z-7389	Manes.03G035400
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-12269-MONOMER		G2Z-12269	Manes.18G026700
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-11371-MONOMER		G2Z-11371	Manes.15G028700
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-11367-MONOMER		G2Z-11367	Manes.15G027900
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-10088-MONOMER		G2Z-10088	Manes.11G024900
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-9874-MONOMER		G2Z-9874	Manes.10G059200
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-9435-MONOMER		G2Z-9435	Manes.09G001200
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-8357-MONOMER		G2Z-8357	Manes.05G159400
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-8233-MONOMER		G2Z-8233	Manes.05G100300
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-7728-MONOMER		G2Z-7728	Manes.03G212300
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-7676-MONOMER		G2Z-7676	Manes.03G179300
PWY-7185	UTP and CTP dephosphorylation I	RXN-14025	EC-3.1.3.5	G2Z-7389-MONOMER		G2Z-7389	Manes.03G035400
PWY-7185	UTP and CTP dephosphorylation I	CTPSYN-RXN	EC-6.3.4.2	G2Z-11810-MONOMER	CTP synthase	G2Z-11810	Manes.16G061200
PWY-7185	UTP and CTP dephosphorylation I	CTPSYN-RXN	EC-6.3.4.2	G2Z-11798-MONOMER	CTP synthase	G2Z-11798	Manes.16G055100
PWY-7185	UTP and CTP dephosphorylation I	CTPSYN-RXN	EC-6.3.4.2	G2Z-8046-MONOMER	CTP synthase	G2Z-8046	Manes.05G001700
PWY-7185	UTP and CTP dephosphorylation I	CTPSYN-RXN	EC-6.3.4.2	G2Z-7477-MONOMER	CTP synthase	G2Z-7477	Manes.03G076400
PWY-7185	UTP and CTP dephosphorylation I	CTPSYN-RXN	EC-6.3.4.2	G2Z-6767-MONOMER	CTP synthase	G2Z-6767	Manes.01G225700
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-12244	-	G2Z-8437-MONOMER	15-<em>cis</em>-phytoene desaturase	G2Z-8437	Manes.05G193700
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-12244	-	G2Z-11974-MONOMER	15-<em>cis</em>-phytoene desaturase	G2Z-11974	Manes.16G135300
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-12243	-	G2Z-8437-MONOMER	15-<em>cis</em>-phytoene desaturase	G2Z-8437	Manes.05G193700
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-12243	-	G2Z-11974-MONOMER	15-<em>cis</em>-phytoene desaturase	G2Z-11974	Manes.16G135300
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-11357	-	G2Z-9348-MONOMER	9,9&prime;-<em>di</em><em>cis</em>-&zeta;-carotene desaturase	G2Z-9348	Manes.08G128100
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-11357	-	G2Z-9694-MONOMER	9,9&prime;-<em>di</em><em>cis</em>-&zeta;-carotene desaturase	G2Z-9694	Manes.09G155800
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-8042	EC-5.2.1.13	G2Z-8870-MONOMER	prolycopene isomerase	G2Z-8870	Manes.07G025600
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-8042	EC-5.2.1.13	G2Z-9182-MONOMER	prolycopene isomerase	G2Z-9182	Manes.08G037100
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXNARA-8002	-	G2Z-6589-MONOMER	phytoene synthase	G2Z-6589	Manes.01G124200
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXNARA-8002	-	G2Z-7022-MONOMER	phytoene synthase	G2Z-7022	Manes.02G081700
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXNARA-8002	-	G2Z-7500-MONOMER	phytoene synthase	G2Z-7500	Manes.03G084700
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	2.5.1.32-RXN	-	G2Z-6589-MONOMER	prephytoene diphosphate synthase	G2Z-6589	Manes.01G124200
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	2.5.1.32-RXN	-	G2Z-7022-MONOMER	prephytoene diphosphate synthase	G2Z-7022	Manes.02G081700
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	2.5.1.32-RXN	-	G2Z-7500-MONOMER	prephytoene diphosphate synthase	G2Z-7500	Manes.03G084700
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-11356	-	G2Z-9348-MONOMER	9,9'-di-<i>cis</i>-&zeta;-carotene desaturase	G2Z-9348	Manes.08G128100
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-11356	-	G2Z-9694-MONOMER	9,9'-di-<i>cis</i>-&zeta;-carotene desaturase	G2Z-9694	Manes.09G155800
PWY-6475	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-11354	EC-5.2.1.12	G2Z-6346-MONOMER	&zeta;-carotene isomerase	G2Z-6346	Manes.01G001200
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-7567-MONOMER	glutaminase	G2Z-7567	Manes.03G132000
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-6904-MONOMER	glutaminase	G2Z-6904	Manes.02G019600
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-9125-MONOMER	glutaminase	G2Z-9125	Manes.08G013300
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-9440-MONOMER	glutaminase	G2Z-9440	Manes.09G005600
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-6658-MONOMER	glutaminase	G2Z-6658	Manes.01G161100
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-7776-MONOMER	glutaminase	G2Z-7776	Manes.04G022200
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-7974-MONOMER	glutaminase	G2Z-7974	Manes.04G124800
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-9610-MONOMER	glutaminase	G2Z-9610	Manes.09G105200
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-10135-MONOMER	glutaminase	G2Z-10135	Manes.11G051100
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-7299-MONOMER	glutaminase	G2Z-7299	Manes.02G212800
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-8249-MONOMER	glutaminase	G2Z-8249	Manes.05G109800
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-10599-MONOMER	glutaminase	G2Z-10599	Manes.12G135000
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-7779-MONOMER	glutaminase	G2Z-7779	Manes.04G025400
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-10812-MONOMER	glutaminase	G2Z-10812	Manes.13G086500
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-6767-MONOMER	glutaminase	G2Z-6767	Manes.01G225700
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-7477-MONOMER	glutaminase	G2Z-7477	Manes.03G076400
GLUTAMINDEG-PWY	L-glutamine degradation I	GLUTAMIN-RXN	EC-3.5.1.38	G2Z-8046-MONOMER	glutaminase	G2Z-8046	Manes.05G001700
